CIK,Company,Type,Date,complete_text_file_link,html_index,Filing Date,Period of Report,SIC,htm_file_link,State of Inc,State location,Fiscal Year End,filename
1318605,"Tesla, Inc.",8-K,2019-02-01,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-001597.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-001597-index.html,2019-02-01,2019-01-29,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019001597/tsla-8k_20190129.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-001597.htm
1318605,"Tesla, Inc.",8-K,2019-03-01,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-005560.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-005560-index.html,2019-03-01,2019-02-28,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019005560/tsla-8k_20190228.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-005560.htm
1318605,"Tesla, Inc.",8-K,2019-03-07,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-006788.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-006788-index.html,2019-03-07,2019-03-01,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019006788/tsla-8k_20190301.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-006788.htm
1318605,"Tesla, Inc.",8-K,2019-03-11,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-007080.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-007080-index.html,2019-03-11,2019-03-10,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019007080/tsla-8k_20190310.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-007080.htm
1318605,"Tesla, Inc.",8-K,2019-03-14,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-007669.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-007669-index.html,2019-03-14,2019-03-13,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019007669/tsla-8k_20190313.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-007669.htm
1318605,"Tesla, Inc.",10-Q,2019-04-29,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-013462.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-013462-index.html,2019-04-29,2019-03-31,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019013462/tsla-10q_20190331.htm,DE,CA,1231,1318605_10Q_2019_0001564590-19-013462.htm
1318605,"Tesla, Inc.",8-K,2019-04-04,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-010743.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-010743-index.html,2019-04-04,2019-04-03,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019010743/tsla-8k_20190403.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-010743.htm
1318605,"Tesla, Inc.",8-K,2019-04-19,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-012122.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-012122-index.html,2019-04-19,2019-04-18,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019012122/tsla-8k_20190418.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-012122.htm
1318605,"Tesla, Inc.",8-K,2019-04-24,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-012758.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-012758-index.html,2019-04-24,2019-04-24,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019012758/tsla-8k_20190424.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-012758.htm
1318605,"Tesla, Inc.",8-K,2019-05-03,https://www.sec.gov/Archives/edgar/data/1318605/0001193125-19-135910.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001193125-19-135910-index.html,2019-05-03,2019-05-01,3711,https://www.sec.gov/Archives/edgar/data/1318605/000119312519135910/d730491d8k.htm,DE,CA,1231,1318605_8K_2019_0001193125-19-135910.htm
1318605,"Tesla, Inc.",8-K,2019-05-08,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-016764.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-016764-index.html,2019-05-08,2019-05-03,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019016764/tsla-8k_20190503.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-016764.htm
1318605,"Tesla, Inc.",8-K,2019-05-13,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-018876.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-018876-index.html,2019-05-13,2019-05-13,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019018876/tsla-8k_20190513.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-018876.htm
1318605,"Tesla, Inc.",8-K,2019-06-12,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-022354.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-022354-index.html,2019-06-12,2019-06-11,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019022354/tsla-8k_20190611.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-022354.htm
1318605,"Tesla, Inc.",10-Q,2019-07-29,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-026445.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-026445-index.html,2019-07-29,2019-06-30,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019026445/tsla-10q_20190630.htm,DE,CA,1231,1318605_10Q_2019_0001564590-19-026445.htm
1318605,"Tesla, Inc.",8-K,2019-07-02,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-024414.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-024414-index.html,2019-07-02,2019-07-02,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019024414/tsla-8k_20190702.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-024414.htm
1318605,"Tesla, Inc.",8-K,2019-07-24,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-025855.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-025855-index.html,2019-07-24,2019-07-24,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019025855/tsla-8k_20190724.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-025855.htm
1318605,"Tesla, Inc.",8-K,2019-08-16,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-032484.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-032484-index.html,2019-08-16,2019-08-16,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019032484/tsla-8k_20190816.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-032484.htm
1318605,"Tesla, Inc.",10-Q,2019-10-29,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-038256.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-038256-index.html,2019-10-29,2019-09-30,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019038256/tsla-10q_20190930.htm,DE,CA,1231,1318605_10Q_2019_0001564590-19-038256.htm
1318605,"Tesla, Inc.",8-K,2019-10-02,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-036274.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-036274-index.html,2019-10-02,2019-09-26,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019036274/tsla-8k_20190926.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-036274.htm
1318605,"Tesla, Inc.",8-K,2019-10-23,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-037581.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-037581-index.html,2019-10-23,2019-10-23,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019037581/tsla-8k_20191023.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-037581.htm
1318605,"Tesla, Inc.",8-K,2019-12-26,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-046961.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-19-046961-index.html,2019-12-26,2019-12-18,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459019046961/tsla-8k_20191218.htm,DE,CA,1231,1318605_8K_2019_0001564590-19-046961.htm
1318605,"Tesla, Inc.",10-K,2020-02-13,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-004475.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-004475-index.html,2020-02-13,2019-12-31,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020004475/tsla-10k_20191231.htm,DE,CA,1231,1318605_10K_2019_0001564590-20-004475.htm
1318605,"Tesla, Inc.",8-K,2020-01-03,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-000161.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-000161-index.html,2020-01-03,2020-01-03,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020000161/tsla-8k_20200103.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-000161.htm
1318605,"Tesla, Inc.",8-K,2020-01-29,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-002489.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-002489-index.html,2020-01-29,2020-01-29,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020002489/tsla-8k_20200129.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-002489.htm
1318605,"Tesla, Inc.",8-K,2020-02-19,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-005288.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-005288-index.html,2020-02-19,2020-02-13,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020005288/tsla-8k_20200213.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-005288.htm
1318605,"Tesla, Inc.",8-K,2020-03-19,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-011823.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-011823-index.html,2020-03-19,2020-03-19,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020011823/tsla-8k_20200319.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-011823.htm
1318605,"Tesla, Inc.",10-Q,2020-04-30,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-019931.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-019931-index.html,2020-04-30,2020-03-31,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020019931/tsla-10q_20200331.htm,DE,CA,1231,1318605_10Q_2020_0001564590-20-019931.htm
1318605,"Tesla, Inc.",8-K,2020-04-02,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-014992.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-014992-index.html,2020-04-02,2020-04-02,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020014992/tsla-8k_20200402.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-014992.htm
1318605,"Tesla, Inc.",8-K,2020-04-23,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-018196.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-018196-index.html,2020-04-23,2020-04-23,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020018196/tsla-8k_20200423.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-018196.htm
1318605,"Tesla, Inc.",8-K,2020-04-29,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-019776.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-019776-index.html,2020-04-29,2020-04-29,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020019776/tsla-8k_20200429.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-019776.htm
1318605,"Tesla, Inc.",8-K,2020-05-06,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-022062.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-022062-index.html,2020-05-06,2020-04-30,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020022062/tsla-8k_20200430.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-022062.htm
1318605,"Tesla, Inc.",8-K,2020-05-08,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-023655.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-023655-index.html,2020-05-08,2020-05-07,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020023655/tsla-8k_20200507.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-023655.htm
1318605,"Tesla, Inc.",8-K,2020-06-16,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-029536.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-029536-index.html,2020-06-16,2020-06-10,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020029536/tsla-8k_20200610.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-029536.htm
1318605,"Tesla, Inc.",8-K,2020-06-30,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-031314.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-031314-index.html,2020-06-30,2020-06-24,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020031314/tsla-8k_20200624.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-031314.htm
1318605,"Tesla, Inc.",10-Q,2020-07-28,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-033670.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-033670-index.html,2020-07-28,2020-06-30,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020033670/tsla-10q_20200630.htm,DE,CA,1231,1318605_10Q_2020_0001564590-20-033670.htm
1318605,"Tesla, Inc.",8-K,2020-07-02,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-031568.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-031568-index.html,2020-07-02,2020-07-02,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020031568/tsla-8k_20200702.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-031568.htm
1318605,"Tesla, Inc.",8-K,2020-07-22,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-033069.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-033069-index.html,2020-07-22,2020-07-22,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020033069/tsla-8k_20200722.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-033069.htm
1318605,"Tesla, Inc.",8-K,2020-08-11,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-039353.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-039353-index.html,2020-08-11,2020-08-11,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020039353/tsla-8k_20200811.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-039353.htm
1318605,"Tesla, Inc.",8-K,2020-09-01,https://www.sec.gov/Archives/edgar/data/1318605/0001193125-20-236678.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001193125-20-236678-index.html,2020-09-01,2020-08-28,3711,https://www.sec.gov/Archives/edgar/data/1318605/000119312520236678/d21598d8k.htm,DE,CA,1231,1318605_8K_2020_0001193125-20-236678.htm
1318605,"Tesla, Inc.",8-K,2020-09-08,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-042696.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-042696-index.html,2020-09-08,2020-09-04,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020042696/tsla-8k_20200904.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-042696.htm
1318605,"Tesla, Inc.",8-K,2020-09-24,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-044548.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-044548-index.html,2020-09-24,2020-09-22,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020044548/tsla-8k_20200922.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-044548.htm
1318605,"Tesla, Inc.",10-Q,2020-10-26,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-047486.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-047486-index.html,2020-10-26,2020-09-30,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020047486/tsla-10q_20200930.htm,DE,CA,1231,1318605_10Q_2020_0001564590-20-047486.htm
1318605,"Tesla, Inc.",8-K,2020-10-02,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-045592.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-045592-index.html,2020-10-02,2020-10-02,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020045592/tsla-8k_20201002.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-045592.htm
1318605,"Tesla, Inc.",8-K,2020-10-21,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-047108.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-047108-index.html,2020-10-21,2020-10-21,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020047108/tsla-8k_20201021.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-047108.htm
1318605,"Tesla, Inc.",8-K,2020-12-08,https://www.sec.gov/Archives/edgar/data/1318605/0001193125-20-312194.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001193125-20-312194-index.html,2020-12-08,2020-12-08,3711,https://www.sec.gov/Archives/edgar/data/1318605/000119312520312194/d60067d8k.htm,DE,CA,1231,1318605_8K_2020_0001193125-20-312194.htm
1318605,"Tesla, Inc.",8-K,2020-12-10,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-056725.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-20-056725-index.html,2020-12-10,2020-12-09,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459020056725/tsla-8k_20201209.htm,DE,CA,1231,1318605_8K_2020_0001564590-20-056725.htm
1318605,"Tesla, Inc.",10-K,2021-02-08,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-004599.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-004599-index.html,2021-02-08,2020-12-31,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021004599/tsla-10k_20201231.htm,DE,CA,1231,1318605_10K_2020_0001564590-21-004599.htm
1318605,"Tesla, Inc.",8-K,2021-01-04,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-000008.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-000008-index.html,2021-01-04,2021-01-02,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021000008/tsla-8k_20210102.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-000008.htm
1318605,"Tesla, Inc.",8-K,2021-01-04,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-000010.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-000010-index.html,2021-01-04,2020-12-29,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021000010/tsla-8k_20201229.htm,DE,CA,1231,1318605_8K_2020_0001564590-21-000010.htm
1318605,"Tesla, Inc.",8-K,2021-01-27,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-002645.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-002645-index.html,2021-01-27,2021-01-27,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021002645/tsla-8k_20210127.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-002645.htm
1318605,"Tesla, Inc.",8-K,2021-03-15,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-012962.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-012962-index.html,2021-03-15,2021-03-11,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021012962/tsla-8k_20210311.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-012962.htm
1318605,"Tesla, Inc.",8-K,2021-03-15,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-012981.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-012981-index.html,2021-03-15,2021-03-15,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021012981/tsla-8k_20210315.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-012981.htm
1318605,"Tesla, Inc.",10-Q,2021-04-28,https://www.sec.gov/Archives/edgar/data/1318605/0000950170-21-000046.txt,https://www.sec.gov/Archives/edgar/data/1318605/0000950170-21-000046-index.html,2021-04-28,2021-03-31,3711,https://www.sec.gov/Archives/edgar/data/1318605/000095017021000046/tsla-20210331.htm,DE,CA,1231,1318605_10Q_2021_0000950170-21-000046.htm
1318605,"Tesla, Inc.",8-K,2021-04-02,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-017443.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-017443-index.html,2021-04-02,2021-04-02,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021017443/tsla-8k_20210402.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-017443.htm
1318605,"Tesla, Inc.",8-K,2021-04-26,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-020558.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-020558-index.html,2021-04-26,2021-04-26,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021020558/tsla-8k_20210426.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-020558.htm
1318605,"Tesla, Inc.",8-K,2021-06-07,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-031976.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-031976-index.html,2021-06-07,2021-06-03,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021031976/tsla-8k_20210603.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-031976.htm
1318605,"Tesla, Inc.",10-Q,2021-07-27,https://www.sec.gov/Archives/edgar/data/1318605/0000950170-21-000524.txt,https://www.sec.gov/Archives/edgar/data/1318605/0000950170-21-000524-index.html,2021-07-27,2021-06-30,3711,https://www.sec.gov/Archives/edgar/data/1318605/000095017021000524/tsla-20210630.htm,DE,CA,1231,1318605_10Q_2021_0000950170-21-000524.htm
1318605,"Tesla, Inc.",8-K,2021-07-02,https://www.sec.gov/Archives/edgar/data/1318605/0000950170-21-000423.txt,https://www.sec.gov/Archives/edgar/data/1318605/0000950170-21-000423-index.html,2021-07-02,2021-07-02,3711,https://www.sec.gov/Archives/edgar/data/1318605/000095017021000423/tsla-20210702.htm,DE,CA,1231,1318605_8K_2021_0000950170-21-000423.htm
1318605,"Tesla, Inc.",8-K,2021-07-26,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-037953.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-037953-index.html,2021-07-26,2021-07-26,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021037953/tsla-8k_20210726.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-037953.htm
1318605,"Tesla, Inc.",8-K,2021-08-30,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-046390.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-046390-index.html,2021-08-30,2021-08-27,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021046390/tsla-8k_20210827.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-046390.htm
1318605,"Tesla, Inc.",10-Q,2021-10-25,https://www.sec.gov/Archives/edgar/data/1318605/0000950170-21-002253.txt,https://www.sec.gov/Archives/edgar/data/1318605/0000950170-21-002253-index.html,2021-10-25,2021-09-30,3711,https://www.sec.gov/Archives/edgar/data/1318605/000095017021002253/tsla-20210930.htm,DE,CA,1231,1318605_10Q_2021_0000950170-21-002253.htm
1318605,"Tesla, Inc.",8-K,2021-10-04,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-049874.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-049874-index.html,2021-10-04,2021-10-02,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021049874/tsla-8k_20211002.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-049874.htm
1318605,"Tesla, Inc.",8-K,2021-10-13,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-050737.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-050737-index.html,2021-10-13,2021-10-07,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021050737/tsla-8k_20211007.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-050737.htm
1318605,"Tesla, Inc.",8-K,2021-10-20,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-051307.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-051307-index.html,2021-10-20,2021-10-20,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021051307/tsla-8k_20211020.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-051307.htm
1318605,"Tesla, Inc.",8-K,2021-12-01,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-058953.txt,https://www.sec.gov/Archives/edgar/data/1318605/0001564590-21-058953-index.html,2021-12-01,2021-12-01,3711,https://www.sec.gov/Archives/edgar/data/1318605/000156459021058953/tsla-8k_20211201.htm,DE,CA,1231,1318605_8K_2021_0001564590-21-058953.htm
1318605,"Tesla, Inc.",10-K,2022-02-07,https://www.sec.gov/Archives/edgar/data/1318605/0000950170-22-000796.txt,https://www.sec.gov/Archives/edgar/data/1318605/0000950170-22-000796-index.html,2022-02-07,2021-12-31,3711,https://www.sec.gov/Archives/edgar/data/1318605/000095017022000796/tsla-20211231.htm,DE,CA,1231,1318605_10K_2021_0000950170-22-000796.htm
