CIK,Company,Type,Date,complete_text_file_link,html_index,Filing Date,Period of Report,SIC,htm_file_link,State of Inc,State location,Fiscal Year End,filename
789019,MICROSOFT CORP,8-K,2020-09-21,https://www.sec.gov/Archives/edgar/data/789019/0001193125-20-250163.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-20-250163-index.html,2020-09-21,2020-09-21,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312520250163/d62084d8k.htm,WA,WA,0630,789019_8K_2020_0001193125-20-250163.htm
789019,MICROSOFT CORP,10-Q,2020-10-27,https://www.sec.gov/Archives/edgar/data/789019/0001564590-20-047996.txt,https://www.sec.gov/Archives/edgar/data/789019/0001564590-20-047996-index.html,2020-10-27,2020-09-30,7372,https://www.sec.gov/Archives/edgar/data/789019/000156459020047996/msft-10q_20200930.htm,WA,WA,0630,789019_10Q_2020_0001564590-20-047996.htm
789019,MICROSOFT CORP,8-K,2020-10-27,https://www.sec.gov/Archives/edgar/data/789019/0001193125-20-278410.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-20-278410-index.html,2020-10-27,2020-10-27,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312520278410/d10535d8k.htm,WA,WA,0630,789019_8K_2020_0001193125-20-278410.htm
789019,MICROSOFT CORP,8-K,2020-12-04,https://www.sec.gov/Archives/edgar/data/789019/0001193125-20-310549.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-20-310549-index.html,2020-12-04,2020-12-02,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312520310549/d48255d8k.htm,WA,WA,0630,789019_8K_2020_0001193125-20-310549.htm
789019,MICROSOFT CORP,10-Q,2021-01-26,https://www.sec.gov/Archives/edgar/data/789019/0001564590-21-002316.txt,https://www.sec.gov/Archives/edgar/data/789019/0001564590-21-002316-index.html,2021-01-26,2020-12-31,7372,https://www.sec.gov/Archives/edgar/data/789019/000156459021002316/msft-10q_20201231.htm,WA,WA,0630,789019_10Q_2020_0001564590-21-002316.htm
789019,MICROSOFT CORP,8-K,2021-01-26,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-017683.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-017683-index.html,2021-01-26,2021-01-26,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521017683/d65802d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-017683.htm
789019,MICROSOFT CORP,8-K,2021-02-16,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-044940.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-044940-index.html,2021-02-16,2021-02-16,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521044940/d11855d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-044940.htm
789019,MICROSOFT CORP,8-K,2021-03-02,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-065751.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-065751-index.html,2021-03-02,2021-03-02,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521065751/d336741d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-065751.htm
789019,MICROSOFT CORP,8-K,2021-03-17,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-084239.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-084239-index.html,2021-03-17,2021-03-16,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521084239/d130687d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-084239.htm
789019,MICROSOFT CORP,10-Q,2021-04-27,https://www.sec.gov/Archives/edgar/data/789019/0001564590-21-020891.txt,https://www.sec.gov/Archives/edgar/data/789019/0001564590-21-020891-index.html,2021-04-27,2021-03-31,7372,https://www.sec.gov/Archives/edgar/data/789019/000156459021020891/msft-10q_20210331.htm,WA,WA,0630,789019_10Q_2021_0001564590-21-020891.htm
789019,MICROSOFT CORP,8-K,2021-04-12,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-112687.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-112687-index.html,2021-04-12,2021-04-12,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521112687/d171120d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-112687.htm
789019,MICROSOFT CORP,8-K,2021-04-27,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-134213.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-134213-index.html,2021-04-27,2021-04-27,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521134213/d179564d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-134213.htm
789019,MICROSOFT CORP,8-K,2021-05-20,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-167940.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-167940-index.html,2021-05-20,2021-05-20,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521167940/d171596d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-167940.htm
789019,MICROSOFT CORP,8-K,2021-06-17,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-192783.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-192783-index.html,2021-06-17,2021-06-16,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521192783/d176999d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-192783.htm
789019,MICROSOFT CORP,10-K,2021-07-29,https://www.sec.gov/Archives/edgar/data/789019/0001564590-21-039151.txt,https://www.sec.gov/Archives/edgar/data/789019/0001564590-21-039151-index.html,2021-07-29,2021-06-30,7372,https://www.sec.gov/Archives/edgar/data/789019/000156459021039151/msft-10k_20210630.htm,WA,WA,0630,789019_10K_2021_0001564590-21-039151.htm
789019,MICROSOFT CORP,8-K,2021-07-08,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-210827.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-210827-index.html,2021-07-08,2021-07-08,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521210827/d158429d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-210827.htm
789019,MICROSOFT CORP,8-K,2021-07-27,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-225746.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-225746-index.html,2021-07-27,2021-07-27,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521225746/d200100d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-225746.htm
789019,MICROSOFT CORP,10-Q,2021-10-26,https://www.sec.gov/Archives/edgar/data/789019/0001564590-21-051992.txt,https://www.sec.gov/Archives/edgar/data/789019/0001564590-21-051992-index.html,2021-10-26,2021-09-30,7372,https://www.sec.gov/Archives/edgar/data/789019/000156459021051992/msft-10q_20210930.htm,WA,WA,0630,789019_10Q_2021_0001564590-21-051992.htm
789019,MICROSOFT CORP,8-K,2021-10-26,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-307941.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-307941-index.html,2021-10-26,2021-10-26,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521307941/d239488d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-307941.htm
